PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
02;1;Y34;NULL;10.15 a 19;1
02;1;Y34;NULL;14.35 a 39;5
02;1;Y34;NULL;17.50 a 54;1
02;1;Y83;NULL;20.65 a 69;1
02;1;Y83;NULL;21.70 a 74;2
02;2;A04;NULL;10.15 a 19;1
02;2;A04;NULL;22.75 a 79;1
02;2;A09;NULL;22.75 a 79;1
02;2;A41;NULL;04.1 año;1
02;2;A41;NULL;19.60 a 64;28
02;2;A41;NULL;20.65 a 69;58
02;2;A41;NULL;21.70 a 74;90
02;2;A41;NULL;23.80 a 84;187
02;2;A41;NULL;24.85 y más;611
02;2;A49;NULL;16.45 a 49;1
02;2;A49;NULL;18.55 a 59;1
02;2;A49;NULL;20.65 a 69;4
02;2;A81;NULL;21.70 a 74;1
02;2;A97;NULL;11.20 a 24;1
02;2;A97;NULL;19.60 a 64;2
02;2;A97;NULL;21.70 a 74;2
02;2;A97;NULL;23.80 a 84;1
02;2;A97;NULL;24.85 y más;6
02;2;B20;NULL;11.20 a 24;1
02;2;B20;NULL;17.50 a 54;1
02;2;B20;NULL;19.60 a 64;1
02;2;B24;NULL;13.30 a 34;1
02;2;B24;NULL;18.55 a 59;2
02;2;B99;NULL;23.80 a 84;1
02;2;B99;NULL;24.85 y más;6
02;2;C02;NULL;21.70 a 74;1
02;2;C06;NULL;23.80 a 84;2
02;2;C10;NULL;15.40 a 44;1
02;2;C11;NULL;11.20 a 24;1
02;2;C11;NULL;19.60 a 64;1
02;2;C11;NULL;23.80 a 84;1
02;2;C15;NULL;17.50 a 54;1
02;2;C15;NULL;19.60 a 64;2
02;2;C15;NULL;21.70 a 74;2
02;2;C15;NULL;23.80 a 84;5
02;2;C15;NULL;24.85 y más;11
02;2;C16;NULL;16.45 a 49;1
02;2;C16;NULL;22.75 a 79;7
02;2;C17;NULL;22.75 a 79;2
02;2;C18;NULL;14.35 a 39;1
02;2;C18;NULL;21.70 a 74;30
02;2;C19;NULL;20.65 a 69;1
02;2;C20;NULL;14.35 a 39;2
02;2;C20;NULL;17.50 a 54;4
02;2;C20;NULL;19.60 a 64;3
02;2;C20;NULL;21.70 a 74;5
02;2;C20;NULL;23.80 a 84;3
02;2;C20;NULL;24.85 y más;10
02;2;C21;NULL;15.40 a 44;1
02;2;C21;NULL;20.65 a 69;1
02;2;C22;NULL;18.55 a 59;2
02;2;C22;NULL;20.65 a 69;5
02;2;C24;NULL;16.45 a 49;2
02;2;C24;NULL;22.75 a 79;6
02;2;C25;NULL;16.45 a 49;4
02;2;C25;NULL;18.55 a 59;8
02;2;C25;NULL;20.65 a 69;31
02;2;C26;NULL;17.50 a 54;2
02;2;C26;NULL;19.60 a 64;3
02;2;C26;NULL;21.70 a 74;3
02;2;C26;NULL;23.80 a 84;3
02;2;C30;NULL;19.60 a 64;1
02;2;C32;NULL;22.75 a 79;4
02;2;C34;NULL;17.50 a 54;12
02;2;C37;NULL;18.55 a 59;1
02;2;C39;NULL;19.60 a 64;1
02;2;C39;NULL;21.70 a 74;1
02;2;C39;NULL;23.80 a 84;2
02;2;C39;NULL;24.85 y más;1
02;2;C41;NULL;21.70 a 74;1
02;2;C41;NULL;23.80 a 84;2
02;2;C41;NULL;24.85 y más;1
02;2;C43;NULL;17.50 a 54;3
02;2;C44;NULL;21.70 a 74;1
02;2;C45;NULL;23.80 a 84;3
02;2;C45;NULL;24.85 y más;4
02;2;C48;NULL;19.60 a 64;1
02;2;C48;NULL;20.65 a 69;1
02;2;C48;NULL;21.70 a 74;2
02;2;C49;NULL;22.75 a 79;3
02;2;C50;NULL;19.60 a 64;48
02;2;C50;NULL;20.65 a 69;44
02;2;C50;NULL;21.70 a 74;55
02;2;C51;NULL;22.75 a 79;1
02;2;C52;NULL;15.40 a 44;1
02;2;C53;NULL;13.30 a 34;4
02;2;C53;NULL;15.40 a 44;14
02;2;C53;NULL;16.45 a 49;10
02;2;C53;NULL;18.55 a 59;8
02;2;C53;NULL;20.65 a 69;4
02;2;C53;NULL;22.75 a 79;8
02;2;C54;NULL;17.50 a 54;2
02;2;C55;NULL;22.75 a 79;7
02;2;C56;NULL;18.55 a 59;9
02;2;C56;NULL;19.60 a 64;11
02;2;C56;NULL;20.65 a 69;15
02;2;C56;NULL;21.70 a 74;17
02;2;C57;NULL;20.65 a 69;1
02;2;C57;NULL;21.70 a 74;2
02;2;C57;NULL;23.80 a 84;2
02;2;C64;NULL;16.45 a 49;2
02;2;C64;NULL;22.75 a 79;8
02;2;C67;NULL;17.50 a 54;1
02;2;C67;NULL;19.60 a 64;1
02;2;C67;NULL;21.70 a 74;7
02;2;C67;NULL;23.80 a 84;7
02;2;C67;NULL;24.85 y más;8
02;2;C68;NULL;22.75 a 79;2
02;2;C69;NULL;19.60 a 64;1
02;2;C71;NULL;09.10 a 14;1
02;2;C71;NULL;13.30 a 34;1
02;2;C71;NULL;15.40 a 44;1
02;2;C71;NULL;16.45 a 49;1
02;2;C71;NULL;18.55 a 59;5
02;2;C71;NULL;20.65 a 69;5
02;2;C72;NULL;18.55 a 59;1
02;2;C72;NULL;20.65 a 69;2
02;2;C72;NULL;21.70 a 74;4
02;2;C73;NULL;19.60 a 64;1
02;2;C73;NULL;21.70 a 74;1
02;2;C76;NULL;19.60 a 64;1
02;2;C76;NULL;23.80 a 84;1
02;2;C76;NULL;24.85 y más;3
02;2;C80;NULL;13.30 a 34;1
02;2;C80;NULL;18.55 a 59;8
02;2;C80;NULL;20.65 a 69;10
02;2;C80;NULL;21.70 a 74;6
02;2;C83;NULL;12.25 a 29;1
02;2;C83;NULL;22.75 a 79;3
02;2;C88;NULL;17.50 a 54;1
02;2;C90;NULL;19.60 a 64;2
02;2;C90;NULL;21.70 a 74;5
02;2;C90;NULL;23.80 a 84;6
02;2;C90;NULL;24.85 y más;9
02;2;C91;NULL;15.40 a 44;1
02;2;C91;NULL;16.45 a 49;1
02;2;C91;NULL;22.75 a 79;1
02;2;C92;NULL;09.10 a 14;1
02;2;C92;NULL;16.45 a 49;1
02;2;C92;NULL;22.75 a 79;10
02;2;C95;NULL;22.75 a 79;3
02;2;C96;NULL;19.60 a 64;1
02;2;C96;NULL;23.80 a 84;1
02;2;C96;NULL;24.85 y más;1
02;2;D09;NULL;23.80 a 84;1
02;2;D37;NULL;23.80 a 84;9
02;2;D37;NULL;24.85 y más;21
02;2;D38;NULL;18.55 a 59;1
02;2;D38;NULL;20.65 a 69;3
02;2;D39;NULL;22.75 a 79;2
02;2;D41;NULL;22.75 a 79;2
02;2;D42;NULL;22.75 a 79;1
02;2;D43;NULL;16.45 a 49;1
02;2;D43;NULL;20.65 a 69;2
02;2;D46;NULL;20.65 a 69;1
02;2;D48;NULL;22.75 a 79;4
02;2;D50;NULL;24.85 y más;1
02;2;D59;NULL;19.60 a 64;1
02;2;D59;NULL;23.80 a 84;1
02;2;D59;NULL;24.85 y más;1
02;2;D61;NULL;23.80 a 84;1
02;2;D72;NULL;24.85 y más;2
02;2;E03;NULL;24.85 y más;3
02;2;E10;NULL;22.75 a 79;3
02;2;E14;NULL;11.20 a 24;1
02;2;E14;NULL;19.60 a 64;2
02;2;E14;NULL;23.80 a 84;6
02;2;E14;NULL;24.85 y más;15
02;2;E43;NULL;18.55 a 59;1
02;2;E43;NULL;20.65 a 69;1
02;2;E44;NULL;24.85 y más;1
02;2;E74;NULL;22.75 a 79;1
02;2;E80;NULL;13.30 a 34;1
02;2;E87;NULL;20.65 a 69;2
02;2;F03;NULL;21.70 a 74;2
02;2;F42;NULL;22.75 a 79;1
02;2;G00;NULL;09.10 a 14;1
02;2;G12;NULL;24.85 y más;2
02;2;G20;NULL;20.65 a 69;2
02;2;G23;NULL;20.65 a 69;2
02;2;G30;NULL;19.60 a 64;1
02;2;G30;NULL;20.65 a 69;3
02;2;G30;NULL;21.70 a 74;2
02;2;G31;NULL;22.75 a 79;2
02;2;G40;NULL;03.28 días a 11 meses;1
02;2;G41;NULL;24.85 y más;3
02;2;G70;NULL;15.40 a 44;1
02;2;G70;NULL;18.55 a 59;1
02;2;G80;NULL;11.20 a 24;2
02;2;G93;NULL;12.25 a 29;4
02;2;I06;NULL;22.75 a 79;1
02;2;I10;NULL;20.65 a 69;2
02;2;I13;NULL;22.75 a 79;1
02;2;I26;NULL;15.40 a 44;1
02;2;I26;NULL;16.45 a 49;1
02;2;I26;NULL;18.55 a 59;1
02;2;I26;NULL;20.65 a 69;7
02;2;I27;NULL;09.10 a 14;1
02;2;I27;NULL;20.65 a 69;2
02;2;I28;NULL;22.75 a 79;1
02;2;I31;NULL;18.55 a 59;2
02;2;I31;NULL;22.75 a 79;1
02;2;I33;NULL;18.55 a 59;1
02;2;I33;NULL;20.65 a 69;1
02;2;I35;NULL;16.45 a 49;1
02;2;I35;NULL;18.55 a 59;2
02;2;I35;NULL;22.75 a 79;6
02;2;I42;NULL;03.28 días a 11 meses;2
02;2;I42;NULL;10.15 a 19;2
02;2;I42;NULL;17.50 a 54;23
02;2;I42;NULL;19.60 a 64;40
02;2;I42;NULL;21.70 a 74;103
02;2;I42;NULL;23.80 a 84;162
02;2;I42;NULL;24.85 y más;351
02;2;I47;NULL;16.45 a 49;3
02;2;I47;NULL;22.75 a 79;50
02;2;I49;NULL;14.35 a 39;2
02;2;I50;NULL;17.50 a 54;1
02;2;I50;NULL;19.60 a 64;7
02;2;I50;NULL;23.80 a 84;153
02;2;I50;NULL;24.85 y más;765
02;2;I51;NULL;20.65 a 69;15
02;2;I60;NULL;11.20 a 24;1
02;2;I60;NULL;18.55 a 59;2
02;2;I60;NULL;20.65 a 69;5
02;2;I60;NULL;21.70 a 74;11
02;2;I62;NULL;22.75 a 79;11
02;2;I63;NULL;16.45 a 49;1
02;2;I63;NULL;22.75 a 79;15
02;2;I64;NULL;17.50 a 54;2
02;2;I67;NULL;18.55 a 59;1
02;2;I67;NULL;20.65 a 69;2
02;2;I67;NULL;21.70 a 74;2
02;2;I70;NULL;22.75 a 79;1
02;2;I71;NULL;21.70 a 74;11
02;2;I72;NULL;21.70 a 74;1
02;2;I73;NULL;19.60 a 64;1
02;2;I73;NULL;23.80 a 84;3
02;2;I73;NULL;24.85 y más;6
02;2;I77;NULL;22.75 a 79;3
02;2;I80;NULL;23.80 a 84;2
02;2;I80;NULL;24.85 y más;5
02;2;I95;NULL;22.75 a 79;1
02;2;I99;NULL;24.85 y más;1
02;2;J10;NULL;21.70 a 74;1
02;2;J11;NULL;18.55 a 59;1
02;2;J15;NULL;16.45 a 49;1
02;2;J15;NULL;18.55 a 59;3
02;2;J15;NULL;20.65 a 69;7
02;2;J18;NULL;12.25 a 29;3
02;2;J18;NULL;15.40 a 44;5
02;2;J18;NULL;16.45 a 49;5
02;2;J18;NULL;18.55 a 59;20
02;2;J18;NULL;20.65 a 69;73
02;2;J22;NULL;20.65 a 69;1
02;2;J43;NULL;19.60 a 64;1
02;2;J43;NULL;21.70 a 74;1
02;2;J43;NULL;23.80 a 84;2
02;2;J44;NULL;06.3 años;1
02;2;J44;NULL;22.75 a 79;38
02;2;J46;NULL;23.80 a 84;1
02;2;J46;NULL;24.85 y más;1
02;2;J68;NULL;24.85 y más;1
02;2;J80;NULL;21.70 a 74;1
02;2;J90;NULL;19.60 a 64;1
02;2;J90;NULL;23.80 a 84;9
02;2;J90;NULL;24.85 y más;18
02;2;J96;NULL;14.35 a 39;1
02;2;J96;NULL;19.60 a 64;13
02;2;J96;NULL;23.80 a 84;82
02;2;J96;NULL;24.85 y más;326
02;2;J98;NULL;13.30 a 34;1
02;2;J98;NULL;15.40 a 44;1
02;2;J98;NULL;18.55 a 59;1
02;2;J98;NULL;20.65 a 69;3
02;2;K25;NULL;22.75 a 79;1
02;2;K26;NULL;20.65 a 69;2
02;2;K31;NULL;23.80 a 84;2
02;2;K31;NULL;24.85 y más;3
02;2;K51;NULL;21.70 a 74;1
02;2;K51;NULL;23.80 a 84;1
02;2;K55;NULL;22.75 a 79;5
02;2;K56;NULL;21.70 a 74;5
02;2;K56;NULL;23.80 a 84;8
02;2;K56;NULL;24.85 y más;24
02;2;K57;NULL;21.70 a 74;1
02;2;K57;NULL;23.80 a 84;2
02;2;K57;NULL;24.85 y más;6
02;2;K63;NULL;04.1 año;1
02;2;K63;NULL;14.35 a 39;2
02;2;K63;NULL;20.65 a 69;1
02;2;K63;NULL;21.70 a 74;2
02;2;K65;NULL;22.75 a 79;31
02;2;K72;NULL;22.75 a 79;3
02;2;K74;NULL;14.35 a 39;1
02;2;K74;NULL;17.50 a 54;1
02;2;K74;NULL;19.60 a 64;2
02;2;K75;NULL;24.85 y más;1
02;2;K81;NULL;21.70 a 74;1
02;2;K82;NULL;21.70 a 74;2
02;2;K82;NULL;24.85 y más;1
02;2;K83;NULL;23.80 a 84;2
02;2;K83;NULL;24.85 y más;15
02;2;K85;NULL;22.75 a 79;2
02;2;K92;NULL;21.70 a 74;4
02;2;K92;NULL;23.80 a 84;17
02;2;K92;NULL;24.85 y más;46
02;2;L08;NULL;17.50 a 54;2
02;2;L08;NULL;19.60 a 64;2
02;2;L08;NULL;23.80 a 84;35
02;2;L08;NULL;24.85 y más;115
02;2;L40;NULL;18.55 a 59;1
02;2;L89;NULL;21.70 a 74;1
02;2;L93;NULL;22.75 a 79;1
02;2;M00;NULL;24.85 y más;1
02;2;M05;NULL;21.70 a 74;1
02;2;M31;NULL;19.60 a 64;1
02;2;M31;NULL;20.65 a 69;1
02;2;M32;NULL;10.15 a 19;1
02;2;M32;NULL;14.35 a 39;1
02;2;M32;NULL;19.60 a 64;1
02;2;M34;NULL;23.80 a 84;1
02;2;M81;NULL;23.80 a 84;1
02;2;M84;NULL;24.85 y más;12
02;2;M86;NULL;22.75 a 79;5
02;2;N04;NULL;20.65 a 69;1
02;2;N15;NULL;24.85 y más;1
02;2;N17;NULL;18.55 a 59;1
02;2;N18;NULL;14.35 a 39;1
02;2;N18;NULL;20.65 a 69;9
02;2;N19;NULL;22.75 a 79;2
02;2;N28;NULL;19.60 a 64;1
02;2;N28;NULL;21.70 a 74;2
02;2;N28;NULL;23.80 a 84;1
02;2;N39;NULL;16.45 a 49;1
02;2;N39;NULL;18.55 a 59;2
02;2;N39;NULL;20.65 a 69;11
02;2;P25;NULL;01.0 a 6 días;1
02;2;P29;NULL;03.28 días a 11 meses;1
02;2;P36;NULL;03.28 días a 11 meses;1
02;2;P52;NULL;01.0 a 6 días;1
02;2;Q04;NULL;08.5 a 9;1
02;2;Q05;NULL;17.50 a 54;1
02;2;Q20;NULL;01.0 a 6 días;1
02;2;Q20;NULL;03.28 días a 11 meses;2
02;2;Q33;NULL;01.0 a 6 días;1
02;2;Q60;NULL;01.0 a 6 días;1
02;2;Q89;NULL;01.0 a 6 días;2
02;2;Q89;NULL;02.7 a 27 días;1
02;2;Q90;NULL;03.28 días a 11 meses;2
02;2;Q90;NULL;06.3 años;1
02;2;Q92;NULL;03.28 días a 11 meses;1
02;2;R00;NULL;23.80 a 84;1
02;2;R00;NULL;24.85 y más;3
02;2;R06;NULL;24.85 y más;1
02;2;R07;NULL;23.80 a 84;1
02;2;R13;NULL;24.85 y más;1
02;2;R54;NULL;22.75 a 79;1
02;2;R57;NULL;17.50 a 54;1
02;2;R57;NULL;19.60 a 64;5
02;2;R57;NULL;21.70 a 74;9
02;2;R64;NULL;24.85 y más;1
02;2;R68;NULL;14.35 a 39;1
02;2;R99;NULL;14.35 a 39;1
02;2;R99;NULL;17.50 a 54;2
02;2;R99;NULL;19.60 a 64;4
02;2;R99;NULL;21.70 a 74;13
02;2;R99;NULL;23.80 a 84;23
02;2;R99;NULL;24.85 y más;72
02;2;U07;NULL;17.50 a 54;1
02;2;U07;NULL;21.70 a 74;3
02;2;W84;NULL;24.85 y más;1
02;2;X59;NULL;13.30 a 34;3
02;2;X59;NULL;15.40 a 44;5
02;2;X59;NULL;16.45 a 49;4
02;2;X59;NULL;18.55 a 59;2
02;2;X59;NULL;20.65 a 69;5
02;2;X70;NULL;18.55 a 59;1
02;2;Y17;NULL;19.60 a 64;2
02;2;Y17;NULL;23.80 a 84;3
02;2;Y17;NULL;24.85 y más;1
02;2;Y20;NULL;11.20 a 24;5
02;2;Y20;NULL;13.30 a 34;1
02;2;Y20;NULL;14.35 a 39;5
02;2;Y24;NULL;15.40 a 44;1
02;2;Y24;NULL;16.45 a 49;1
02;2;Y26;NULL;13.30 a 34;1
02;2;Y26;NULL;21.70 a 74;2
02;2;Y34;NULL;15.40 a 44;2
02;2;Y34;NULL;16.45 a 49;2
02;2;Y34;NULL;22.75 a 79;6
02;2;Y84;NULL;19.60 a 64;1
06;1;A04;NULL;25.Sín especificar;1
06;1;A09;NULL;25.Sín especificar;1
06;1;A16;NULL;10.15 a 19;2
06;1;A16;NULL;17.50 a 54;24
06;1;A16;NULL;25.Sín especificar;4
06;1;A17;NULL;17.50 a 54;1
06;1;A18;NULL;24.85 y más;2
06;1;A19;NULL;13.30 a 34;1
06;1;A19;NULL;15.40 a 44;1
06;1;A19;NULL;16.45 a 49;6
06;1;A19;NULL;18.55 a 59;1
06;1;A27;NULL;17.50 a 54;1
06;1;A40;NULL;18.55 a 59;1
06;1;A41;NULL;08.5 a 9;3
06;1;A41;NULL;09.10 a 14;4
06;1;A41;NULL;13.30 a 34;33
06;1;A46;NULL;19.60 a 64;1
06;1;A46;NULL;24.85 y más;2
06;1;A49;NULL;12.25 a 29;1
06;1;A49;NULL;13.30 a 34;1
06;1;A49;NULL;18.55 a 59;3
06;1;A49;NULL;20.65 a 69;5
06;1;A70;NULL;17.50 a 54;2
06;1;A81;NULL;13.30 a 34;1
06;1;A97;NULL;08.5 a 9;1
06;1;A97;NULL;09.10 a 14;2
06;1;A97;NULL;10.15 a 19;2
06;1;A97;NULL;11.20 a 24;2
06;1;A97;NULL;13.30 a 34;2
06;1;A97;NULL;14.35 a 39;2
06;1;A97;NULL;21.70 a 74;4
06;1;B00;NULL;24.85 y más;1
06;1;B02;NULL;23.80 a 84;1
06;1;B18;NULL;20.65 a 69;2
06;1;B18;NULL;21.70 a 74;1
06;1;B20;NULL;17.50 a 54;11
06;1;B20;NULL;19.60 a 64;5
06;1;B20;NULL;23.80 a 84;1
06;1;B21;NULL;14.35 a 39;3
06;1;B21;NULL;20.65 a 69;3
06;1;B23;NULL;19.60 a 64;1
06;1;B24;NULL;12.25 a 29;2
06;1;B24;NULL;15.40 a 44;13
06;1;B24;NULL;18.55 a 59;15
06;1;B25;NULL;09.10 a 14;1
06;1;B34;NULL;13.30 a 34;1
06;1;B34;NULL;20.65 a 69;1
06;1;B37;NULL;23.80 a 84;1
06;1;B44;NULL;12.25 a 29;2
06;1;B57;NULL;17.50 a 54;1
06;1;B57;NULL;19.60 a 64;4
06;1;B57;NULL;23.80 a 84;4
06;1;B67;NULL;21.70 a 74;2
06;1;B99;NULL;23.80 a 84;1
06;1;B99;NULL;24.85 y más;2
06;1;C01;NULL;16.45 a 49;1
06;1;C01;NULL;18.55 a 59;1
06;1;C01;NULL;20.65 a 69;3
06;1;C01;NULL;21.70 a 74;3
06;1;C02;NULL;18.55 a 59;10
06;1;C02;NULL;19.60 a 64;12
06;1;C02;NULL;20.65 a 69;7
06;1;C02;NULL;21.70 a 74;9
06;1;C04;NULL;16.45 a 49;1
06;1;C04;NULL;22.75 a 79;2
06;1;C05;NULL;20.65 a 69;2
06;1;C06;NULL;17.50 a 54;1
06;1;C06;NULL;24.85 y más;1
06;1;C07;NULL;17.50 a 54;3
06;1;C08;NULL;16.45 a 49;1
06;1;C08;NULL;18.55 a 59;1
06;1;C09;NULL;17.50 a 54;3
06;1;C11;NULL;19.60 a 64;2
06;1;C14;NULL;18.55 a 59;5
06;1;C14;NULL;20.65 a 69;8
06;1;C14;NULL;21.70 a 74;7
06;1;C15;NULL;19.60 a 64;56
06;1;C15;NULL;21.70 a 74;66
06;1;C15;NULL;23.80 a 84;37
06;1;C15;NULL;24.85 y más;32
06;1;C16;NULL;25.Sín especificar;2
06;1;C18;NULL;11.20 a 24;3
06;1;C18;NULL;19.60 a 64;161
06;1;C18;NULL;20.65 a 69;191
06;1;C18;NULL;21.70 a 74;226
06;1;C18;NULL;23.80 a 84;155
06;1;C19;NULL;22.75 a 79;5
06;1;C20;NULL;19.60 a 64;32
06;1;C20;NULL;21.70 a 74;39
06;1;C20;NULL;23.80 a 84;23
06;1;C20;NULL;24.85 y más;19
06;1;C21;NULL;15.40 a 44;2
06;1;C21;NULL;16.45 a 49;2
06;1;C21;NULL;22.75 a 79;1
06;1;C22;NULL;09.10 a 14;1
06;1;C22;NULL;12.25 a 29;1
06;1;C22;NULL;15.40 a 44;6
06;1;C22;NULL;16.45 a 49;9
06;1;C22;NULL;18.55 a 59;34
06;1;C22;NULL;20.65 a 69;63
06;1;C22;NULL;22.75 a 79;58
06;1;C23;NULL;18.55 a 59;2
06;1;C23;NULL;20.65 a 69;12
06;1;C23;NULL;21.70 a 74;12
06;1;C25;NULL;13.30 a 34;3
06;1;C25;NULL;15.40 a 44;13
06;1;C25;NULL;16.45 a 49;34
06;1;C25;NULL;22.75 a 79;121
06;1;C26;NULL;19.60 a 64;11
06;1;C26;NULL;21.70 a 74;7
06;1;C26;NULL;23.80 a 84;10
06;1;C26;NULL;24.85 y más;3
06;1;C32;NULL;15.40 a 44;5
06;1;C32;NULL;16.45 a 49;3
06;1;C32;NULL;22.75 a 79;22
06;1;C34;NULL;23.80 a 84;222
06;1;C34;NULL;24.85 y más;146
06;1;C37;NULL;13.30 a 34;1
06;1;C41;NULL;09.10 a 14;5
06;1;C41;NULL;13.30 a 34;1
06;1;C41;NULL;14.35 a 39;4
06;1;C41;NULL;21.70 a 74;3
06;1;C43;NULL;10.15 a 19;1
06;1;C43;NULL;17.50 a 54;2
06;1;C43;NULL;19.60 a 64;15
06;1;C43;NULL;21.70 a 74;18
06;1;C43;NULL;23.80 a 84;13
06;1;C43;NULL;24.85 y más;9
06;1;C44;NULL;18.55 a 59;4
06;1;C44;NULL;20.65 a 69;7
06;1;C45;NULL;21.70 a 74;9
06;1;C48;NULL;13.30 a 34;2
06;1;C49;NULL;15.40 a 44;3
06;1;C49;NULL;16.45 a 49;3
06;1;C49;NULL;22.75 a 79;5
06;1;C60;NULL;19.60 a 64;7
06;1;C60;NULL;21.70 a 74;7
06;1;C60;NULL;23.80 a 84;2
06;1;C60;NULL;24.85 y más;4
06;1;C61;NULL;15.40 a 44;2
06;1;C61;NULL;16.45 a 49;4
06;1;C61;NULL;22.75 a 79;255
06;1;C62;NULL;12.25 a 29;10
06;1;C62;NULL;13.30 a 34;13
06;1;C62;NULL;15.40 a 44;10
06;1;C62;NULL;16.45 a 49;8
06;1;C62;NULL;18.55 a 59;4
06;1;C62;NULL;22.75 a 79;1
06;1;C63;NULL;20.65 a 69;3
06;1;C64;NULL;07.4 años;1
06;1;C66;NULL;21.70 a 74;1
06;1;C66;NULL;23.80 a 84;1
06;1;C67;NULL;19.60 a 64;49
06;1;C67;NULL;21.70 a 74;67
06;1;C67;NULL;23.80 a 84;68
06;1;C67;NULL;24.85 y más;80
06;1;C68;NULL;22.75 a 79;1
06;1;C69;NULL;19.60 a 64;1
06;1;C69;NULL;23.80 a 84;1
06;1;C70;NULL;11.20 a 24;1
06;1;C70;NULL;14.35 a 39;1
06;1;C70;NULL;21.70 a 74;3
06;1;C70;NULL;23.80 a 84;1
06;1;C70;NULL;24.85 y más;1
06;1;C71;NULL;06.3 años;6
06;1;C71;NULL;12.25 a 29;4
06;1;C71;NULL;15.40 a 44;11
06;1;C71;NULL;16.45 a 49;18
06;1;C71;NULL;18.55 a 59;21
06;1;C71;NULL;20.65 a 69;27
06;1;C72;NULL;09.10 a 14;1
06;1;C72;NULL;18.55 a 59;2
06;1;C72;NULL;20.65 a 69;2
06;1;C74;NULL;07.4 años;1
06;1;C74;NULL;22.75 a 79;4
06;1;C75;NULL;15.40 a 44;2
06;1;C75;NULL;16.45 a 49;1
06;1;C75;NULL;20.65 a 69;2
06;1;C76;NULL;11.20 a 24;1
06;1;C76;NULL;17.50 a 54;7
06;1;C76;NULL;19.60 a 64;8
06;1;C76;NULL;21.70 a 74;13
06;1;C76;NULL;23.80 a 84;8
06;1;C80;NULL;06.3 años;1
06;1;C80;NULL;09.10 a 14;1
06;1;C80;NULL;12.25 a 29;5
06;1;C80;NULL;13.30 a 34;4
06;1;C80;NULL;18.55 a 59;54
06;1;C80;NULL;20.65 a 69;110
06;1;C81;NULL;22.75 a 79;1
06;1;C82;NULL;16.45 a 49;1
06;1;C83;NULL;15.40 a 44;1
06;1;C83;NULL;16.45 a 49;3
06;1;C83;NULL;18.55 a 59;7
06;1;C83;NULL;20.65 a 69;6
06;1;C83;NULL;22.75 a 79;2
06;1;C84;NULL;17.50 a 54;1
06;1;C84;NULL;19.60 a 64;5
06;1;C85;NULL;22.75 a 79;14
06;1;C86;NULL;18.55 a 59;1
06;1;C88;NULL;23.80 a 84;1
06;1;C88;NULL;24.85 y más;2
06;1;C90;NULL;14.35 a 39;3
06;1;C91;NULL;07.4 años;1
06;1;C91;NULL;15.40 a 44;3
06;1;C91;NULL;16.45 a 49;4
06;1;C91;NULL;22.75 a 79;8
06;1;C92;NULL;06.3 años;2
06;1;C92;NULL;12.25 a 29;3
06;1;C92;NULL;15.40 a 44;4
06;1;C92;NULL;16.45 a 49;5
06;1;C92;NULL;18.55 a 59;12
06;1;C92;NULL;20.65 a 69;10
06;1;C92;NULL;22.75 a 79;18
06;1;C93;NULL;18.55 a 59;1
06;1;C95;NULL;15.40 a 44;3
06;1;C95;NULL;16.45 a 49;1
06;1;C95;NULL;22.75 a 79;27
06;1;D01;NULL;18.55 a 59;2
06;1;D01;NULL;22.75 a 79;1
06;1;D02;NULL;18.55 a 59;1
06;1;D09;NULL;19.60 a 64;1
06;1;D32;NULL;18.55 a 59;1
06;1;D32;NULL;19.60 a 64;1
06;1;D32;NULL;20.65 a 69;1
06;1;D32;NULL;21.70 a 74;3
06;1;D37;NULL;14.35 a 39;2
06;1;D38;NULL;12.25 a 29;2
06;1;D38;NULL;15.40 a 44;2
06;1;D38;NULL;16.45 a 49;3
06;1;D38;NULL;18.55 a 59;1
06;1;D38;NULL;20.65 a 69;5
06;1;D38;NULL;22.75 a 79;11
06;1;D43;NULL;12.25 a 29;3
06;1;D43;NULL;15.40 a 44;11
06;1;D43;NULL;16.45 a 49;9
06;1;D43;NULL;22.75 a 79;27
06;1;D44;NULL;08.5 a 9;1
06;1;D46;NULL;13.30 a 34;1
06;1;D46;NULL;15.40 a 44;2
06;1;D46;NULL;16.45 a 49;1
06;1;D46;NULL;18.55 a 59;1
06;1;D46;NULL;20.65 a 69;10
06;1;D47;NULL;13.30 a 34;3
06;1;D47;NULL;15.40 a 44;1
06;1;D47;NULL;16.45 a 49;2
06;1;D47;NULL;18.55 a 59;1
06;1;D47;NULL;20.65 a 69;6
06;1;D47;NULL;21.70 a 74;3
06;1;D48;NULL;25.Sín especificar;1
06;1;D50;NULL;24.85 y más;1
06;1;D53;NULL;18.55 a 59;2
06;1;D53;NULL;21.70 a 74;2
06;1;D56;NULL;23.80 a 84;1
06;1;D58;NULL;22.75 a 79;3
06;1;D61;NULL;08.5 a 9;1
06;1;D64;NULL;13.30 a 34;1
06;1;D64;NULL;15.40 a 44;2
06;1;D64;NULL;16.45 a 49;1
06;1;D64;NULL;18.55 a 59;3
06;1;D64;NULL;20.65 a 69;15
06;1;D72;NULL;23.80 a 84;1
06;1;D75;NULL;11.20 a 24;1
06;1;D75;NULL;23.80 a 84;1
06;1;D76;NULL;03.28 días a 11 meses;1
06;1;D81;NULL;03.28 días a 11 meses;1
06;1;D84;NULL;14.35 a 39;1
